content_id,publish_date,month,platform,title,url,editor,topic_main,topic_sub,season_keyword,target,format,tone,cta_type,publish_time,views,likes,comments,saves,shares,measure_point,review_note,performance_score,performance_level
IGF-0112,2025-08-26,8,인스타그램,요즘 대학생이 많이 찾는 시간표 점검 팁 바로 적용편,https://instagram.com/p/igf-0112,김민지,자기계발,시간표 점검,2학기 시작,재학생,카드뉴스,관찰형,저장 유도,21:10,"13,197",645,14,306,81,발행 후 48시간,,367,보통
IGF-0113,2025-08-27,8,인스타그램,요즘 대학생이 많이 찾는 수강신청 팁 체크포인트,https://instagram.com/p/igf-0113,한지우,대학생활,수강신청,2학기 시작,전체,인터뷰,실용형,저장 유도,18:15,848,191,14,46,40,발행 후 72시간,시의성은 맞지만 반응은 낮음,100,보통
IGF-0114,2025-08-27,8,인스타그램,대학생이 개강 전 루틴 할 때 놓치기 쉬운 것들 입문편,https://instagram.com/p/igf-0114,정하린,자기계발,개강 전 루틴,2학기 시작,재학생,릴스,공감형,저장 유도,19:15,"18,812","1,967",90,703,361,발행 후 7일,,"1,079",높음
IGF-0115,2025-08-28,8,인스타그램,대학생 관점에서 다시 본 개강 전 루틴 한눈에 보기,https://instagram.com/p/igf-0115,김민지,자기계발,개강 전 루틴,2학기 시작,전체,카드뉴스,가벼운 유머형,공유 유도,20:20,"6,474",331,13,179,42,발행 후 7일,,196,보통
IGF-0116,2025-08-28,8,인스타그램,요즘 대학생이 많이 찾는 개강 전 루틴 팁 현실 버전,https://instagram.com/p/igf-0116,최예준,자기계발,개강 전 루틴,2학기 시작,재학생,릴스,실용형,댓글 유도,21:05,"12,027",294,26,176,88,발행 후 72시간,,191,보통
IGF-0117,2025-08-29,8,인스타그램,대학생을 위한 수강신청 가이드,https://instagram.com/p/igf-0117,한지우,대학생활,수강신청,2학기 시작,재학생,피드,관찰형,저장 유도,18:45,"21,280","1,525",60,477,218,발행 후 72시간,계절성 주제 반응 우수,803,높음
IGF-0118,2025-08-29,8,인스타그램,대학생을 위한 시간표 점검 현실 조언 한눈에 보기,https://instagram.com/p/igf-0118,김민지,자기계발,시간표 점검,2학기 시작,전체,피드,관찰형,저장 유도,21:00,"3,691",295,41,106,107,발행 후 48시간,안정적인 반응,175,보통
HOMEF-0139,2025-08-30,8,홈페이지,대학생을 위한 복학 준비 가이드,https://example.com/univ/home/2025/08/homef-0139,박서윤,대학생활,복학 준비,2학기 시작,복학생,기사,실용형,댓글 유도,10:10,"1,020",,44,,42,발행 후 30일,,727,높음
HOMEF-0140,2025-08-30,8,홈페이지,대학생을 위한 방 정리 현실 조언 실전편,https://example.com/univ/home/2025/08/homef-0140,정하린,소비,방 정리,2학기 시작,전체,기사,공감형,댓글 유도,17:10,352,,2,,5,발행 후 30일,,247,낮음
IGF-0119,2025-08-30,8,인스타그램,요즘 대학생이 많이 찾는 개강 전 루틴 팁,https://instagram.com/p/igf-0119,최예준,자기계발,개강 전 루틴,2학기 시작,재학생,피드,가벼운 유머형,댓글 유도,21:10,"1,336",213,10,86,9,발행 후 48시간,후킹 포인트가 약한 편,114,보통
IGF-0120,2025-08-30,8,인스타그램,대학생을 위한 복학 준비 가이드 입문편,https://instagram.com/p/igf-0120,최예준,대학생활,복학 준비,2학기 시작,복학생,인터뷰,관찰형,공유 유도,21:45,"21,714","1,451",85,844,244,발행 후 48시간,계절성 주제 반응 우수,891,높음
IGF-0121,2025-08-31,8,인스타그램,대학생을 위한 개강 전 루틴 가이드 바로 적용편,https://instagram.com/p/igf-0121,이도윤,자기계발,개강 전 루틴,2학기 시작,재학생,카드뉴스,실용형,프로필 링크,18:30,"11,641",703,43,186,139,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,369,보통
HOMEF-0141,2025-09-01,9,홈페이지,대학생을 위한 개강 피로 현실 조언 입문편,https://example.com/univ/home/2025/09/homef-0141,박서윤,대학생활,개강 피로,2학기 시작,재학생,인터뷰,실용형,링크 클릭,14:40,788,,12,,18,발행 후 30일,,556,높음
IGF-0122,2025-09-01,9,인스타그램,대학생을 위한 실전 복학 적응 노하우 공감 포인트,https://instagram.com/p/igf-0122,한지우,대학생활,복학 적응,2학기 시작,복학생,릴스,실용형,댓글 유도,21:05,"4,559",167,15,16,22,발행 후 7일,짧은 영상 문법과 잘 맞는 주제,78,보통
IGF-0123,2025-09-05,9,인스타그램,지금 대학생에게 필요한 진로 고민 정리,https://instagram.com/p/igf-0123,한지우,취업,진로 고민,2학기 시작,취준생,피드,실용형,저장 유도,18:20,"15,311","1,898",35,"1,004",493,발행 후 72시간,저장/공유 유도가 잘 먹힘,"1,163",높음
HOMEF-0142,2025-09-06,9,홈페이지,대학생이 진로 고민 할 때 놓치기 쉬운 것들,https://example.com/univ/home/2025/09/homef-0142,정하린,취업,진로 고민,2학기 시작,취준생,카드뉴스,실용형,공유 유도,17:00,"2,280",,47,,61,발행 후 14일,,"1,612",높음
IGF-0124,2025-09-07,9,인스타그램,대학생이 2학기 목표 할 때 놓치기 쉬운 것들,https://instagram.com/p/igf-0124,한지우,자기계발,2학기 목표,2학기 시작,전체,릴스,가벼운 유머형,댓글 유도,18:00,"5,812",837,45,314,89,발행 후 48시간,,451,보통
IGF-0125,2025-09-07,9,인스타그램,2학기 시작에 보는 대학생 통학 루틴 체크리스트,https://instagram.com/p/igf-0125,김민지,대학생활,통학 루틴,2학기 시작,재학생,릴스,가벼운 유머형,댓글 유도,20:45,"23,681","1,962",128,977,433,발행 후 7일,저장/공유 유도가 잘 먹힘,"1,177",높음
HOMEF-0143,2025-09-09,9,홈페이지,대학생 생활에서 자주 흔들리는 복학 적응 포인트,https://example.com/univ/home/2025/09/homef-0143,한지우,대학생활,복학 적응,2학기 시작,복학생,카드뉴스,정보형,아카이브 이동,09:20,478,,17,,18,발행 후 7일,제목/썸네일 보완 여지 있음,340,보통
HOMEF-0144,2025-09-10,9,홈페이지,요즘 대학생이 많이 찾는 개강 피로 팁,https://example.com/univ/home/2025/09/homef-0144,최예준,대학생활,개강 피로,2학기 시작,재학생,기사,공감형,댓글 유도,17:40,486,,4,,16,발행 후 30일,제목/썸네일 보완 여지 있음,343,보통
HOMEF-0145,2025-09-12,9,홈페이지,대학생을 위한 복학 적응 현실 조언,https://example.com/univ/home/2025/09/homef-0145,최예준,대학생활,복학 적응,2학기 시작,복학생,기사,공감형,공유 유도,15:10,842,,10,,13,발행 후 30일,,593,높음
HOMEF-0146,2025-09-13,9,홈페이지,지금 대학생에게 필요한 복학 적응 정리 바로 적용편,https://example.com/univ/home/2025/09/homef-0146,이도윤,대학생활,복학 적응,2학기 시작,복학생,기사,정보형,공유 유도,15:00,839,,8,,9,발행 후 30일,,590,높음
IGF-0126,2025-09-14,9,인스타그램,지금 대학생에게 필요한 복학 적응 정리,https://instagram.com/p/igf-0126,김민지,대학생활,복학 적응,2학기 시작,복학생,릴스,관찰형,댓글 유도,21:15,"23,066",975,79,435,293,발행 후 48시간,초반 반응이 빠르게 올라감,587,높음
IGF-0127,2025-09-16,9,인스타그램,지금 대학생에게 필요한 개강 피로 정리,https://instagram.com/p/igf-0127,정하린,대학생활,개강 피로,2학기 시작,재학생,릴스,관찰형,공유 유도,12:15,"22,828","1,798",118,487,296,발행 후 72시간,,936,높음
HOMEF-0147,2025-09-17,9,홈페이지,대학생이라면 한 번쯤 겪는 진로 고민 현실,https://example.com/univ/home/2025/09/homef-0147,정하린,취업,진로 고민,2학기 시작,취준생,기사,정보형,댓글 유도,09:10,786,,12,,7,발행 후 7일,,553,높음
HOMEF-0148,2025-09-17,9,홈페이지,대학생이 개강 피로 할 때 놓치기 쉬운 것들 바로 적용편,https://example.com/univ/home/2025/09/homef-0148,정하린,대학생활,개강 피로,2학기 시작,전체,기사,정보형,댓글 유도,10:30,348,,4,,5,발행 후 30일,시의성은 맞지만 반응은 낮음,245,낮음
HOMEF-0149,2025-09-18,9,홈페이지,대학생을 위한 개강 피로 현실 조언 요약본,https://example.com/univ/home/2025/09/homef-0149,박서윤,대학생활,개강 피로,2학기 시작,전체,기사,정보형,링크 클릭,09:30,897,,14,,17,발행 후 30일,,632,높음
HOMEF-0150,2025-09-18,9,홈페이지,대학생을 위한 실전 진로 고민 노하우 바로 적용편,https://example.com/univ/home/2025/09/homef-0150,한지우,취업,진로 고민,2학기 시작,취준생,인터뷰,관찰형,링크 클릭,17:20,240,,4,,8,발행 후 7일,CTA 보완 필요,170,낮음
IGF-0128,2025-09-18,9,인스타그램,대학생이라면 한 번쯤 겪는 통학 루틴 현실 체크포인트,https://instagram.com/p/igf-0128,정하린,대학생활,통학 루틴,2학기 시작,전체,카드뉴스,관찰형,프로필 링크,20:10,824,202,4,20,5,발행 후 48시간,,88,보통
HOMEF-0151,2025-09-19,9,홈페이지,요즘 대학생이 많이 찾는 진로 고민 팁 요약본,https://example.com/univ/home/2025/09/homef-0151,이도윤,취업,진로 고민,2학기 시작,취준생,카드뉴스,관찰형,아카이브 이동,14:30,281,,0,,0,발행 후 7일,후킹 포인트가 약한 편,197,낮음
HOMEF-0152,2025-09-20,9,홈페이지,대학생이 개강 피로 할 때 놓치기 쉬운 것들,https://example.com/univ/home/2025/09/homef-0152,이도윤,대학생활,개강 피로,2학기 시작,전체,기사,정보형,댓글 유도,09:00,"2,380",,45,,62,발행 후 7일,,"1,681",높음
HOMEF-0153,2025-09-20,9,홈페이지,대학생이라면 한 번쯤 겪는 2학기 목표 현실 한눈에 보기,https://example.com/univ/home/2025/09/homef-0153,박서윤,자기계발,2학기 목표,2학기 시작,재학생,인터뷰,정보형,링크 클릭,09:40,"2,636",,53,,21,발행 후 14일,,"1,858",높음
HOMEF-0154,2025-09-21,9,홈페이지,대학생 관점에서 다시 본 개강 피로,https://example.com/univ/home/2025/09/homef-0154,정하린,대학생활,개강 피로,2학기 시작,재학생,기사,정보형,링크 클릭,14:00,242,,2,,6,발행 후 7일,,170,낮음
IGF-0129,2025-09-23,9,인스타그램,대학생 생활에서 자주 흔들리는 관계 리셋 포인트,https://instagram.com/p/igf-0129,최예준,관계,관계 리셋,2학기 시작,재학생,카드뉴스,공감형,공유 유도,12:05,"13,043",895,54,378,39,발행 후 7일,,485,보통
HOMEF-0155,2025-09-26,9,홈페이지,대학생을 위한 실전 관계 리셋 노하우,https://example.com/univ/home/2025/09/homef-0155,김민지,관계,관계 리셋,2학기 시작,재학생,인터뷰,관찰형,링크 클릭,09:00,"2,214",,47,,21,발행 후 14일,계절성 주제 반응 우수,"1,561",높음
HOMEF-0156,2025-09-26,9,홈페이지,대학생이 진로 고민 할 때 놓치기 쉬운 것들,https://example.com/univ/home/2025/09/homef-0156,박서윤,취업,진로 고민,2학기 시작,취준생,기사,정보형,아카이브 이동,11:10,698,,16,,3,발행 후 14일,검색 유입형 주제로 재활용 가능,492,보통
IGF-0130,2025-09-26,9,인스타그램,대학생 생활에서 자주 흔들리는 통학 루틴 포인트,https://instagram.com/p/igf-0130,박서윤,대학생활,통학 루틴,2학기 시작,재학생,릴스,가벼운 유머형,댓글 유도,19:45,"13,020",458,26,142,52,발행 후 7일,안정적인 반응,239,보통
HOMEF-0157,2025-09-27,9,홈페이지,2학기 시작에 보는 대학생 복학 적응 체크리스트 입문편,https://example.com/univ/home/2025/09/homef-0157,박서윤,대학생활,복학 적응,2학기 시작,복학생,카드뉴스,정보형,아카이브 이동,10:20,804,,11,,15,발행 후 14일,,567,높음
HOMEF-0158,2025-09-27,9,홈페이지,요즘 대학생이 많이 찾는 통학 루틴 팁 한눈에 보기,https://example.com/univ/home/2025/09/homef-0158,한지우,대학생활,통학 루틴,2학기 시작,전체,기사,정보형,아카이브 이동,11:00,873,,14,,6,발행 후 14일,,615,높음
IGF-0131,2025-09-27,9,인스타그램,대학생이 진로 고민 할 때 놓치기 쉬운 것들,https://instagram.com/p/igf-0131,김민지,취업,진로 고민,2학기 시작,취준생,카드뉴스,관찰형,프로필 링크,13:20,"10,526",879,11,160,76,발행 후 48시간,주제 적합도는 높지만 확산력은 보통,416,보통
IGF-0132,2025-09-28,9,인스타그램,2학기 시작에 보는 대학생 관계 리셋 체크리스트 한눈에 보기,https://instagram.com/p/igf-0132,이도윤,관계,관계 리셋,2학기 시작,전체,카드뉴스,관찰형,프로필 링크,13:45,"3,515",700,11,107,109,발행 후 72시간,,335,보통
IGF-0133,2025-09-28,9,인스타그램,대학생을 위한 복학 적응 현실 조언,https://instagram.com/p/igf-0133,최예준,대학생활,복학 적응,2학기 시작,복학생,릴스,실용형,댓글 유도,13:45,"25,012","1,980",120,753,289,발행 후 48시간,짧은 영상 문법과 잘 맞는 주제,"1,088",높음
IGF-0134,2025-09-29,9,인스타그램,지금 대학생에게 필요한 2학기 목표 정리,https://instagram.com/p/igf-0134,김민지,자기계발,2학기 목표,2학기 시작,전체,릴스,실용형,공유 유도,12:05,"20,605","1,025",75,817,242,발행 후 72시간,,711,높음
IGF-0135,2025-09-30,9,인스타그램,대학생을 위한 복학 적응 현실 조언 요약본,https://instagram.com/p/igf-0135,정하린,대학생활,복학 적응,2학기 시작,복학생,피드,관찰형,댓글 유도,21:00,"2,710",90,12,71,5,발행 후 7일,,60,낮음
IGF-0136,2025-10-03,10,인스타그램,대학생을 위한 포트폴리오 현실 조언 체크포인트,https://instagram.com/p/igf-0136,한지우,취업,포트폴리오,취업 시즌,취준생,카드뉴스,정보형,공유 유도,19:45,"18,458","1,976",104,513,386,발행 후 72시간,,"1,032",높음
IGF-0137,2025-10-04,10,인스타그램,대학생을 위한 실전 중간고사 병행 노하우,https://instagram.com/p/igf-0137,이도윤,대학생활,중간고사 병행,취업 시즌,취준생,카드뉴스,가벼운 유머형,댓글 유도,12:20,"8,059",541,19,293,108,발행 후 72시간,안정적인 반응,328,보통
HOMEF-0159,2025-10-04,10,홈페이지,대학생 관점에서 다시 본 중간고사 병행,https://example.com/univ/home/2025/10/homef-0159,이도윤,대학생활,중간고사 병행,취업 시즌,취준생,기사,실용형,공유 유도,14:10,"2,574",,20,,59,발행 후 14일,,"1,812",높음
IGF-0138,2025-10-04,10,인스타그램,지금 대학생에게 필요한 인턴 준비 정리,https://instagram.com/p/igf-0138,박서윤,취업,인턴 준비,취업 시즌,취준생,카드뉴스,정보형,저장 유도,19:15,"8,093",401,45,280,53,발행 후 48시간,안정적인 반응,260,보통
IGF-0139,2025-10-04,10,인스타그램,지금 대학생에게 필요한 자소서 시작 정리 공감 포인트,https://instagram.com/p/igf-0139,정하린,취업,자소서 시작,취업 시즌,취준생,피드,정보형,프로필 링크,21:10,"30,297",958,126,"1,016",289,발행 후 72시간,계절성 주제 반응 우수,758,높음
IGF-0140,2025-10-05,10,인스타그램,요즘 대학생이 많이 찾는 시간관리 팁,https://instagram.com/p/igf-0140,정하린,자기계발,시간관리,취업 시즌,취준생,릴스,관찰형,공유 유도,13:00,"8,348",722,34,124,53,발행 후 72시간,제목/썸네일 보완 여지 있음,340,보통
HOMEF-0160,2025-10-05,10,홈페이지,요즘 대학생이 많이 찾는 중간고사 병행 팁 실전편,https://example.com/univ/home/2025/10/homef-0160,정하린,대학생활,중간고사 병행,취업 시즌,취준생,인터뷰,공감형,링크 클릭,17:00,520,,4,,15,발행 후 30일,,366,보통
HOMEF-0161,2025-10-06,10,홈페이지,요즘 대학생이 많이 찾는 시간관리 팁 입문편,https://example.com/univ/home/2025/10/homef-0161,한지우,자기계발,시간관리,취업 시즌,취준생,기사,정보형,공유 유도,09:10,"2,258",,19,,23,발행 후 7일,계절성 주제 반응 우수,"1,587",높음
HOMEF-0162,2025-10-06,10,홈페이지,대학생이 비교 스트레스 할 때 놓치기 쉬운 것들 바로 적용편,https://example.com/univ/home/2025/10/homef-0162,김민지,관계,비교 스트레스,취업 시즌,취준생,카드뉴스,가벼운 유머형,댓글 유도,15:50,373,,1,,1,발행 후 14일,시의성은 맞지만 반응은 낮음,261,낮음
IGF-0141,2025-10-06,10,인스타그램,대학생 관점에서 다시 본 중간고사 병행 입문편,https://instagram.com/p/igf-0141,김민지,대학생활,중간고사 병행,취업 시즌,취준생,카드뉴스,공감형,저장 유도,19:30,"4,380",759,39,385,140,발행 후 72시간,,451,보통
HOMEF-0163,2025-10-10,10,홈페이지,요즘 대학생이 많이 찾는 포트폴리오 팁 바로 적용편,https://example.com/univ/home/2025/10/homef-0163,한지우,취업,포트폴리오,취업 시즌,취준생,기사,실용형,공유 유도,15:30,773,,17,,20,발행 후 14일,시즌 키워드와 맞물린 주제,547,높음
HOMEF-0164,2025-10-13,10,홈페이지,대학생을 위한 포트폴리오 현실 조언 한눈에 보기,https://example.com/univ/home/2025/10/homef-0164,박서윤,취업,포트폴리오,취업 시즌,취준생,기사,정보형,댓글 유도,15:30,349,,5,,9,발행 후 7일,,246,낮음
HOMEF-0165,2025-10-13,10,홈페이지,대학생을 위한 포트폴리오 가이드 공감 포인트,https://example.com/univ/home/2025/10/homef-0165,정하린,취업,포트폴리오,취업 시즌,취준생,인터뷰,실용형,링크 클릭,15:50,535,,16,,13,발행 후 30일,,379,보통
IGF-0142,2025-10-14,10,인스타그램,대학생을 위한 비교 스트레스 현실 조언,https://instagram.com/p/igf-0142,최예준,관계,비교 스트레스,취업 시즌,취준생,릴스,관찰형,저장 유도,13:20,"3,182",66,17,15,24,발행 후 7일,,37,낮음
HOMEF-0166,2025-10-14,10,홈페이지,대학생 관점에서 다시 본 인턴 준비,https://example.com/univ/home/2025/10/homef-0166,김민지,취업,인턴 준비,취업 시즌,취준생,기사,정보형,댓글 유도,14:20,610,,2,,3,발행 후 14일,안정적인 반응,428,보통
HOMEF-0167,2025-10-14,10,홈페이지,대학생이 중간고사 병행 할 때 놓치기 쉬운 것들,https://example.com/univ/home/2025/10/homef-0167,박서윤,대학생활,중간고사 병행,취업 시즌,취준생,인터뷰,정보형,링크 클릭,14:50,"1,511",,53,,13,발행 후 30일,,"1,070",높음
HOMEF-0168,2025-10-14,10,홈페이지,대학생을 위한 시간관리 현실 조언 공감 포인트,https://example.com/univ/home/2025/10/homef-0168,정하린,자기계발,시간관리,취업 시즌,취준생,인터뷰,실용형,공유 유도,15:00,336,,1,,9,발행 후 14일,시의성은 맞지만 반응은 낮음,236,낮음
HOMEF-0169,2025-10-17,10,홈페이지,대학생을 위한 중간고사 병행 현실 조언,https://example.com/univ/home/2025/10/homef-0169,이도윤,대학생활,중간고사 병행,취업 시즌,취준생,기사,실용형,링크 클릭,09:00,522,,11,,8,발행 후 14일,,368,보통
HOMEF-0170,2025-10-18,10,홈페이지,대학생이 비교 스트레스 할 때 놓치기 쉬운 것들 요약본,https://example.com/univ/home/2025/10/homef-0170,김민지,관계,비교 스트레스,취업 시즌,취준생,기사,공감형,댓글 유도,10:20,347,,3,,2,발행 후 14일,,244,낮음
IGF-0143,2025-10-18,10,인스타그램,대학생이 자소서 시작 할 때 놓치기 쉬운 것들,https://instagram.com/p/igf-0143,박서윤,취업,자소서 시작,취업 시즌,취준생,피드,정보형,공유 유도,21:30,"8,597",370,26,242,40,발행 후 72시간,안정적인 반응,231,보통
HOMEF-0171,2025-10-19,10,홈페이지,취업 시즌에 보는 대학생 자소서 시작 체크리스트,https://example.com/univ/home/2025/10/homef-0171,박서윤,취업,자소서 시작,취업 시즌,취준생,카드뉴스,실용형,링크 클릭,10:40,"1,916",,15,,47,발행 후 14일,초반 반응이 빠르게 올라감,"1,349",높음
HOMEF-0172,2025-10-20,10,홈페이지,대학생을 위한 실전 시간관리 노하우,https://example.com/univ/home/2025/10/homef-0172,박서윤,자기계발,시간관리,취업 시즌,취준생,카드뉴스,공감형,공유 유도,11:40,367,,6,,5,발행 후 7일,,259,낮음
HOMEF-0173,2025-10-21,10,홈페이지,대학생 관점에서 다시 본 비교 스트레스,https://example.com/univ/home/2025/10/homef-0173,박서윤,관계,비교 스트레스,취업 시즌,취준생,기사,공감형,공유 유도,14:30,626,,4,,5,발행 후 14일,,440,보통
HOMEF-0174,2025-10-21,10,홈페이지,지금 대학생에게 필요한 포트폴리오 정리,https://example.com/univ/home/2025/10/homef-0174,정하린,취업,포트폴리오,취업 시즌,취준생,기사,정보형,아카이브 이동,14:40,"1,114",,29,,13,발행 후 14일,시즌 키워드와 맞물린 주제,787,높음
HOMEF-0175,2025-10-22,10,홈페이지,취업 시즌에 보는 대학생 자소서 시작 체크리스트,https://example.com/univ/home/2025/10/homef-0175,최예준,취업,자소서 시작,취업 시즌,취준생,카드뉴스,관찰형,링크 클릭,15:50,122,,2,,7,발행 후 30일,,87,낮음
IGF-0144,2025-10-24,10,인스타그램,대학생 관점에서 다시 본 중간고사 병행 체크포인트,https://instagram.com/p/igf-0144,박서윤,대학생활,중간고사 병행,취업 시즌,취준생,카드뉴스,관찰형,저장 유도,20:05,"22,049","1,692",138,421,458,발행 후 7일,초반 반응이 빠르게 올라감,909,높음
IGF-0145,2025-10-25,10,인스타그램,취업 시즌에 보는 대학생 인턴 준비 체크리스트,https://instagram.com/p/igf-0145,정하린,취업,인턴 준비,취업 시즌,취준생,피드,실용형,공유 유도,21:15,"4,050",824,42,116,123,발행 후 72시간,,393,보통
IGF-0146,2025-10-25,10,인스타그램,지금 대학생에게 필요한 중간고사 병행 정리,https://instagram.com/p/igf-0146,김민지,대학생활,중간고사 병행,취업 시즌,취준생,피드,가벼운 유머형,프로필 링크,21:45,"4,272",584,53,185,60,발행 후 72시간,,306,보통
HOMEF-0176,2025-10-27,10,홈페이지,지금 대학생에게 필요한 자소서 시작 정리 입문편,https://example.com/univ/home/2025/10/homef-0176,박서윤,취업,자소서 시작,취업 시즌,취준생,기사,관찰형,링크 클릭,17:50,377,,3,,0,발행 후 14일,시즌 키워드와 맞물린 주제,265,낮음
HOMEF-0177,2025-10-28,10,홈페이지,취업 시즌에 보는 대학생 자소서 시작 체크리스트,https://example.com/univ/home/2025/10/homef-0177,정하린,취업,자소서 시작,취업 시즌,취준생,기사,실용형,아카이브 이동,15:10,233,,3,,5,발행 후 14일,후킹 포인트가 약한 편,164,낮음
HOMEF-0178,2025-10-29,10,홈페이지,대학생 생활에서 자주 흔들리는 비교 스트레스 포인트 공감 포인트,https://example.com/univ/home/2025/10/homef-0178,정하린,관계,비교 스트레스,취업 시즌,취준생,기사,공감형,댓글 유도,14:40,262,,4,,6,발행 후 30일,,185,낮음
HOMEF-0179,2025-10-29,10,홈페이지,대학생 관점에서 다시 본 비교 스트레스 현실 버전,https://example.com/univ/home/2025/10/homef-0179,김민지,관계,비교 스트레스,취업 시즌,취준생,기사,가벼운 유머형,공유 유도,15:30,"1,446",,41,,36,발행 후 14일,시즌 키워드와 맞물린 주제,"1,024",높음
IGF-0147,2025-10-30,10,인스타그램,대학생을 위한 시간관리 현실 조언 실전편,https://instagram.com/p/igf-0147,최예준,자기계발,시간관리,취업 시즌,취준생,피드,공감형,공유 유도,21:30,"4,416",230,7,67,7,발행 후 48시간,,114,보통
IGF-0148,2025-10-31,10,인스타그램,취업 시즌에 보는 대학생 중간고사 병행 체크리스트,https://instagram.com/p/igf-0148,이도윤,대학생활,중간고사 병행,취업 시즌,취준생,카드뉴스,가벼운 유머형,저장 유도,12:05,"11,957",794,14,336,95,발행 후 48시간,,439,보통
HOMEF-0180,2025-11-01,11,홈페이지,대학생을 위한 체력 관리 현실 조언,https://example.com/univ/home/2025/11/homef-0180,박서윤,대학생활,체력 관리,취업 시즌,취준생,기사,실용형,댓글 유도,10:50,572,,4,,21,발행 후 14일,시즌 키워드와 맞물린 주제,403,보통
HOMEF-0181,2025-11-02,11,홈페이지,대학생을 위한 실전 체력 관리 노하우 바로 적용편,https://example.com/univ/home/2025/11/homef-0181,정하린,대학생활,체력 관리,취업 시즌,취준생,기사,정보형,아카이브 이동,15:00,389,,3,,1,발행 후 14일,,273,보통
IGF-0149,2025-11-03,11,인스타그램,대학생이 번아웃 관리 할 때 놓치기 쉬운 것들,https://instagram.com/p/igf-0149,이도윤,자기계발,번아웃 관리,취업 시즌,취준생,릴스,공감형,댓글 유도,11:05,"3,073",106,12,6,37,발행 후 48시간,시즌 키워드와 맞물린 주제,53,낮음
HOMEF-0182,2025-11-03,11,홈페이지,대학생을 위한 실전 발표 마무리 노하우,https://example.com/univ/home/2025/11/homef-0182,한지우,대학생활,발표 마무리,취업 시즌,취준생,기사,공감형,댓글 유도,11:30,768,,9,,12,발행 후 7일,제목/썸네일 보완 여지 있음,541,높음
IGF-0150,2025-11-03,11,인스타그램,요즘 대학생이 많이 찾는 연말 예산 팁 바로 적용편,https://instagram.com/p/igf-0150,박서윤,소비,연말 예산,취업 시즌,취준생,피드,공감형,프로필 링크,12:20,"8,490",463,44,101,44,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,229,보통
